Date,Latitude,Longitude,alt,WS2M,T2MDEW,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_SW_DWN,T2M_MAX,T2M_MIN,FROST,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,COUNT,AREA
20000323,29.7601,-95.3701,79,2.92,16.68,32.77,20.46,28.95,15.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000324,29.7601,-95.3701,79,2.09,18.92,33.64,16.03,29.19,18.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000325,29.7601,-95.3701,79,1.55,17.59,33.73,22.05,29.96,17.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000326,29.7601,-95.3701,79,1.6,18.15,34.49,17.27,28.09,17.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000327,29.7601,-95.3701,79,1.38,15.77,32.93,19.82,30.96,16.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000328,29.7601,-95.3701,79,2.47,18.07,34.5,13.24,30.92,15.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000329,29.7601,-95.3701,79,1.37,18.71,34.36,20.59,31.46,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000330,29.7601,-95.3701,79,2.54,10.96,28.99,25.57,27.79,12.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000331,29.7601,-95.3701,79,2.24,12.48,33.19,17.2,24.45,13.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000401,29.7601,-95.3701,79,1.9,19.97,34.21,6.56,26.11,16.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000402,29.7601,-95.3701,79,1.12,19.04,33.08,3.32,22.66,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000403,29.7601,-95.3701,79,2.83,11.69,31.43,11.72,22.4,10.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000404,29.7601,-95.3701,79,1.99,2.88,21.42,27.09,19.08,5.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000405,29.7601,-95.3701,79,2.06,8.06,24.35,26.85,24.56,7.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000406,29.7601,-95.3701,79,2.8,14.92,28.82,23.54,27.37,12.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000407,29.7601,-95.3701,79,2.57,17.69,32.65,20.43,28.95,16.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000408,29.7601,-95.3701,79,3.39,3.38,27.62,26.11,19.94,7.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000409,29.7601,-95.3701,79,2.21,6.3,28.44,26.23,22.23,5.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000410,29.7601,-95.3701,79,2.92,15.81,33.92,12.09,25.68,14.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000411,29.7601,-95.3701,79,2.15,18.44,34.56,14.86,23.29,17.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000412,29.7601,-95.3701,79,1.15,17.64,33.67,11.67,22.54,16.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000413,29.7601,-95.3701,79,1.74,12.53,31.2,10.56,21.55,10.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000414,29.7601,-95.3701,79,0.8,12.47,27.48,21.58,24.32,9.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000415,29.7601,-95.3701,79,2.16,15.78,31.04,21.91,26.89,11.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000416,29.7601,-95.3701,79,1.66,19.29,33.69,18.37,29.31,18.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000417,29.7601,-95.3701,79,1.01,18.76,31.09,23.36,30.83,17.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000418,29.7601,-95.3701,79,1.92,19.06,33.09,24.19,30.59,16.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000419,29.7601,-95.3701,79,2.95,19.37,34.06,25.2,31.17,19.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000420,29.7601,-95.3701,79,2.05,14.84,34.55,18.57,29.78,16.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000421,29.7601,-95.3701,79,1.89,8.94,29.17,27.88,28.14,13.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000422,29.7601,-95.3701,79,2.16,11.48,33.94,23.63,28.92,10.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000423,29.7601,-95.3701,79,2.41,18.8,35.66,18.71,32.24,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000424,29.7601,-95.3701,79,2.32,12.96,29.26,28.18,29.27,14.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000425,29.7601,-95.3701,79,1.39,12.25,28.9,28,30.72,13.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000426,29.7601,-95.3701,79,0.8,15.04,30.32,26.98,32.39,15.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000427,29.7601,-95.3701,79,2.03,16.47,32.12,27.1,33.09,16.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000428,29.7601,-95.3701,79,1.13,15.08,33.88,24.32,32.09,18.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000429,29.7601,-95.3701,79,2.07,17.19,33.9,17.59,31.55,17.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000430,29.7601,-95.3701,79,3.31,20.13,35.92,15.74,26.67,20.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000501,29.7601,-95.3701,79,1.59,20.63,34.56,15.24,25.74,20.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000502,29.7601,-95.3701,79,1.34,17.54,32.92,5.68,21.52,16.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000503,29.7601,-95.3701,79,1.36,18.13,32.98,23.86,28.03,14.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000504,29.7601,-95.3701,79,2.28,21.38,34.63,13.52,26.37,20.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000505,29.7601,-95.3701,79,2.64,21.12,34.83,21.59,28.32,20.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000506,29.7601,-95.3701,79,2.92,21.35,35.25,21.95,28.34,21.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000507,29.7601,-95.3701,79,2.52,21.36,33.94,23.58,28.64,20.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000508,29.7601,-95.3701,79,2.67,21.07,33.36,24.27,30.02,20.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000509,29.7601,-95.3701,79,2.43,21.75,34.8,20.06,30.52,21.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000510,29.7601,-95.3701,79,1.74,21.91,34.87,21.88,31.25,20.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000511,29.7601,-95.3701,79,2.9,22.46,35.51,19.75,31.96,22.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000512,29.7601,-95.3701,79,2.38,22.83,36.82,21.07,31.52,22.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000513,29.7601,-95.3701,79,1.95,19.72,34.11,16.77,26.22,19.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000514,29.7601,-95.3701,79,1.9,14.05,31.23,24.84,27.64,17.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000515,29.7601,-95.3701,79,1.78,16.4,30.31,27.13,30.83,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000516,29.7601,-95.3701,79,2.64,20.18,35.59,22.53,32.69,19.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000517,29.7601,-95.3701,79,3.96,19.83,35.4,26.13,31.77,21.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000518,29.7601,-95.3701,79,3.51,21.75,35.68,21.13,32.48,23.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000519,29.7601,-95.3701,79,2.07,23.23,35.71,19.55,29.38,22.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000520,29.7601,-95.3701,79,1,21.48,34.77,16.3,28.27,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000521,29.7601,-95.3701,79,0.5,20.36,34.92,25.07,29.6,20.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000522,29.7601,-95.3701,79,1.1,20.57,31.85,28.81,31.58,19.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000523,29.7601,-95.3701,79,2.37,21.99,33.78,27.51,31.98,20.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000524,29.7601,-95.3701,79,2.93,23.21,35.28,23.26,33.37,22.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000525,29.7601,-95.3701,79,2.71,22.72,35.79,25.07,33.56,23.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000526,29.7601,-95.3701,79,3.03,23.01,36.08,25.37,34.04,24.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000527,29.7601,-95.3701,79,2.25,23.49,37.44,23.81,33.42,24.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000528,29.7601,-95.3701,79,0.82,22.87,37.58,17.8,30.92,23.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000529,29.7601,-95.3701,79,1.01,22.23,35.47,24.28,34.28,22.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000530,29.7601,-95.3701,79,1.42,22.03,35.11,25.69,34.39,22.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000531,29.7601,-95.3701,79,1.73,20.86,35.7,22.5,34,21.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000601,29.7601,-95.3701,79,1.83,20.51,35.04,25.04,33.74,22.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000602,29.7601,-95.3701,79,1.43,20.75,35.19,25.25,34.57,21.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000603,29.7601,-95.3701,79,1.58,21.4,36.45,23.95,34.67,22.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000604,29.7601,-95.3701,79,2.19,21.94,37.57,17.2,31.78,23.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000605,29.7601,-95.3701,79,1.44,21.92,36.54,8.76,26.51,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000606,29.7601,-95.3701,79,1.76,18.19,34.68,25.46,31.46,19.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000607,29.7601,-95.3701,79,1.57,15.49,32.39,28.99,32.01,16.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000608,29.7601,-95.3701,79,2.46,21.38,36.12,9.04,30.99,21.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000609,29.7601,-95.3701,79,2.28,23.63,36.52,11.12,28.06,24.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000610,29.7601,-95.3701,79,2.75,22.23,37.48,14.37,30.94,23.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000611,29.7601,-95.3701,79,1.59,23.62,37.23,19.3,28.41,23.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000612,29.7601,-95.3701,79,1.52,21.52,35.49,25.72,32.91,22.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000613,29.7601,-95.3701,79,1.96,21.51,35.24,25.27,32.95,21.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000614,29.7601,-95.3701,79,2.57,21.97,36.67,16.84,31.49,24.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000615,29.7601,-95.3701,79,2.19,22.01,35.49,25.69,31.95,23.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000616,29.7601,-95.3701,79,2.83,22.59,35.79,24.59,32.16,24.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000617,29.7601,-95.3701,79,2.35,23.38,36.59,11.82,30.25,24.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000618,29.7601,-95.3701,79,1.44,23.67,37.5,21.27,28.98,23.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000619,29.7601,-95.3701,79,1.85,23.45,37.45,22.64,31.33,23.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000620,29.7601,-95.3701,79,2.42,23.44,36.3,24.59,31.64,24.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000621,29.7601,-95.3701,79,2.23,22.51,35.81,22.37,34.76,24.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000622,29.7601,-95.3701,79,1.97,21.2,34.99,27.24,35.99,22.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000623,29.7601,-95.3701,79,2.13,20.44,35.44,27.71,36.45,22.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000624,29.7601,-95.3701,79,2.3,20.8,35.21,27.72,36.88,22.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000625,29.7601,-95.3701,79,2.11,21.9,35.74,25.25,35.64,24.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000626,29.7601,-95.3701,79,1.47,21.97,36.37,19.74,35.47,23.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000627,29.7601,-95.3701,79,1.11,22.1,35.89,24.61,34.7,24.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000628,29.7601,-95.3701,79,1.34,21.58,36.44,22.04,36.09,23.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000629,29.7601,-95.3701,79,1.28,21.57,36.66,21.88,35.68,23.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000630,29.7601,-95.3701,79,1.72,21.73,36.11,25.34,36.84,24.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000701,29.7601,-95.3701,79,1.8,22.15,36.46,23.62,36.03,24.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000702,29.7601,-95.3701,79,2.32,21.91,36.36,25.36,36.77,24.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000703,29.7601,-95.3701,79,2.12,21.02,35.89,25.88,36.16,23.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000704,29.7601,-95.3701,79,1.88,21.11,35.95,23.62,35.06,22.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000705,29.7601,-95.3701,79,1.48,20.63,35.2,27.21,36.53,22.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000706,29.7601,-95.3701,79,1.37,21.22,35.71,25.47,36.34,23.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000707,29.7601,-95.3701,79,1.27,19.74,35.11,27.41,38.64,23.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000708,29.7601,-95.3701,79,1.42,20.06,35.63,26.26,37.33,23.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000709,29.7601,-95.3701,79,1.84,20.36,36.61,22.03,37.36,24.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000710,29.7601,-95.3701,79,2.17,20.34,36.07,21.9,37.64,25.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000711,29.7601,-95.3701,79,2.47,19.6,35.16,27.73,39.06,25.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
