Date,Latitude,Longitude,alt,WS2M,T2MDEW,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_SW_DWN,T2M_MAX,T2M_MIN,FROST,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,COUNT,AREA
20000114,34.7501,-84.3885,1050,0.22,-8.24,22.99,12.86,3.65,-5.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000115,34.7501,-84.3885,1050,0.09,-5.52,21.82,12.87,8.83,-4.78,0,0,0,1,1,0,0,1,1,1,1,0,1,7,0.538461538
20000116,34.7501,-84.3885,1050,0.08,4.48,26.61,2.38,8.6,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000117,34.7501,-84.3885,1050,0.11,2.76,23.64,9.63,13.15,1.8,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0.153846154
20000118,34.7501,-84.3885,1050,0.08,4.98,25.62,5.44,9.37,-1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000119,34.7501,-84.3885,1050,0.09,-1.92,25.71,7.96,9.1,-3.41,1,1,1,1,1,1,1,1,0,1,0,1,1,11,0.846153846
20000120,34.7501,-84.3885,1050,0.16,-5.28,23.04,8.87,4.29,-7.9,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000121,34.7501,-84.3885,1050,0.1,-12.08,18.21,14.46,-0.14,-8.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000122,34.7501,-84.3885,1050,0.1,-4.56,23.01,2.34,1.74,-4.69,1,1,1,0,1,1,0,0,1,1,1,0,0,8,0.615384615
20000123,34.7501,-84.3885,1050,0.07,-1.02,22.42,3.69,0.85,-2.56,1,1,1,1,1,1,1,1,0,1,0,1,1,11,0.846153846
20000124,34.7501,-84.3885,1050,0.12,-3.99,22.1,6.59,0.79,-10.17,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000125,34.7501,-84.3885,1050,0.17,-9.94,18.46,13.11,-2.63,-13.58,1,0,1,1,1,1,1,1,0,1,0,1,1,10,0.769230769
20000126,34.7501,-84.3885,1050,0.19,-10.54,18.26,13.79,-4.13,-12.3,1,0,1,0,0,1,1,0,0,0,0,1,0,5,0.384615385
20000127,34.7501,-84.3885,1050,0.32,-10.32,19.61,15.04,-0.39,-14.41,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000128,34.7501,-84.3885,1050,0.15,-5.52,22.97,8.04,4.03,-5.69,1,1,0,0,1,1,0,1,0,0,0,0,1,6,0.461538462
20000129,34.7501,-84.3885,1050,0.16,-3.7,24.94,1.79,0.92,-3.24,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0.153846154
20000130,34.7501,-84.3885,1050,0.16,-3.17,22.68,5.5,0.61,-7.57,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000131,34.7501,-84.3885,1050,0.28,-7.07,19,13.45,-1.43,-9.24,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000201,34.7501,-84.3885,1050,0.43,-5.62,19.61,15.08,1.68,-9.47,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000202,34.7501,-84.3885,1050,0.42,-6.56,19.57,16.14,4.08,-9.71,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000203,34.7501,-84.3885,1050,0.36,-3.46,20.21,16.51,7.03,-7.46,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000204,34.7501,-84.3885,1050,0.13,-3.89,23.42,11.19,3.1,-4.03,1,1,1,1,1,1,1,0,1,0,1,1,1,11,0.846153846
20000205,34.7501,-84.3885,1050,0.12,-6.05,22.77,14.49,3.58,-6.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.076923077
20000206,34.7501,-84.3885,1050,0.31,-5.23,21.61,15.58,9.33,-8.02,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000207,34.7501,-84.3885,1050,0.53,-1.07,21.81,15.31,10.62,-1.24,1,1,1,1,0,1,1,0,0,1,1,1,1,10,0.769230769
20000208,34.7501,-84.3885,1050,0.11,1,21.49,15.56,12.32,-1.49,0,0,1,0,0,1,0,0,0,1,0,0,0,3,0.230769231
20000209,34.7501,-84.3885,1050,0.46,1.28,19.61,16.9,13.66,-2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000210,34.7501,-84.3885,1050,0.42,3.64,27.39,14.25,15.05,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000211,34.7501,-84.3885,1050,0.2,8.35,28.2,12.36,16.55,5.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000212,34.7501,-84.3885,1050,0.19,6.25,28.91,7.48,12.38,3.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000213,34.7501,-84.3885,1050,0.22,5.79,25.74,3.01,12.72,4.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000214,34.7501,-84.3885,1050,0.13,6.97,29.17,8.1,12.84,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000215,34.7501,-84.3885,1050,0.09,1.01,25.69,17.17,17.01,-1.78,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.076923077
20000216,34.7501,-84.3885,1050,0.12,7.38,27.6,14.03,17.88,3.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000217,34.7501,-84.3885,1050,0.15,3.1,25.44,13.48,16.36,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000218,34.7501,-84.3885,1050,0.22,10.26,29.69,4.92,15.37,6.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000219,34.7501,-84.3885,1050,0.16,3.27,30.46,6.98,14.79,-0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000220,34.7501,-84.3885,1050,0.1,-3.06,25.62,17.54,8.76,-3.34,1,1,0,0,1,0,1,1,0,1,1,1,1,9,0.692307692
20000221,34.7501,-84.3885,1050,0.24,-2.21,24.04,18.52,12.77,-5.08,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000222,34.7501,-84.3885,1050,0.09,2.29,29.57,11.77,15.55,-0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000223,34.7501,-84.3885,1050,0.13,2.9,26.15,16.14,15.11,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000224,34.7501,-84.3885,1050,0.11,9.87,28.14,13.59,19.35,6.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000225,34.7501,-84.3885,1050,0.09,10.64,25.22,16.97,21.34,8.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000226,34.7501,-84.3885,1050,0.14,10.8,29.56,14.59,20.37,9.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000227,34.7501,-84.3885,1050,0.1,8.62,30.48,8.01,14.23,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000228,34.7501,-84.3885,1050,0.08,1.08,23.09,19.59,14.37,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000229,34.7501,-84.3885,1050,0.09,3.25,24.52,18.59,17.56,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000301,34.7501,-84.3885,1050,0.09,9.21,26.5,12.49,17.68,6.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000302,34.7501,-84.3885,1050,0.08,1.7,23.35,18.6,13.88,1.95,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.076923077
20000303,34.7501,-84.3885,1050,0.28,3.33,29.89,13.63,16.89,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000304,34.7501,-84.3885,1050,0.06,6.59,26.79,12.2,11.75,2.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000305,34.7501,-84.3885,1050,0.31,1.13,20.79,21.11,17.66,-1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000306,34.7501,-84.3885,1050,0.67,3.53,24.8,21.1,21.48,6.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000307,34.7501,-84.3885,1050,0.42,6.11,26.94,19.57,22.68,5.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000308,34.7501,-84.3885,1050,0.05,10.08,26.07,19.56,23.43,7.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000309,34.7501,-84.3885,1050,0.06,12.78,31.22,8.55,19.92,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000310,34.7501,-84.3885,1050,0.12,14.12,29.89,7.58,22.19,11.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000311,34.7501,-84.3885,1050,0.1,10.69,30.59,5.07,16.67,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000312,34.7501,-84.3885,1050,0.08,-4.3,25.02,20.02,7.15,-3.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000313,34.7501,-84.3885,1050,0.4,-3.42,22.78,22.35,13.05,-4.32,1,1,1,1,1,0,1,1,1,0,1,1,1,11,0.846153846
20000314,34.7501,-84.3885,1050,0.21,1.58,25.49,22.13,17.39,-1.13,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.076923077
20000315,34.7501,-84.3885,1050,0.07,6.86,28.67,16.12,16.87,6.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000316,34.7501,-84.3885,1050,0.07,12.77,30.01,4.44,16.58,9.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000317,34.7501,-84.3885,1050,0.06,2.85,23.54,16.13,13.28,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000318,34.7501,-84.3885,1050,0.07,0.31,23.46,16.58,13.51,-0.58,0,0,1,0,0,1,0,0,0,0,0,1,0,3,0.230769231
20000319,34.7501,-84.3885,1050,0.09,4.33,26.55,4.08,11.23,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000320,34.7501,-84.3885,1050,0.08,6.46,28.5,16.55,15.87,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000321,34.7501,-84.3885,1050,0.02,5.74,25.42,22.94,17.05,2.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000322,34.7501,-84.3885,1050,0.02,6.26,23.44,21.77,18.78,3.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000323,34.7501,-84.3885,1050,0.08,8.18,22.74,23.65,22.37,4.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000324,34.7501,-84.3885,1050,0.02,10.8,25.51,22.8,22.14,8.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000325,34.7501,-84.3885,1050,0.02,12.53,30.87,16.54,21.9,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000326,34.7501,-84.3885,1050,0.24,5.88,25.73,19.11,20.32,7.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000327,34.7501,-84.3885,1050,0.03,7.26,26.78,8.38,14.2,2.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000328,34.7501,-84.3885,1050,0.07,1.77,22.18,24.11,15.45,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000329,34.7501,-84.3885,1050,0.03,1.95,24.9,8.23,14.41,-0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000330,34.7501,-84.3885,1050,0.01,9.17,29.93,15.11,21.7,5.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000331,34.7501,-84.3885,1050,0.22,8.13,24.32,21.53,21.78,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000401,34.7501,-84.3885,1050,0.03,11.48,28.35,20.31,21.69,8.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000402,34.7501,-84.3885,1050,0,15.15,29.13,7.08,18.89,13.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000403,34.7501,-84.3885,1050,0,15.64,29.97,4.54,19.18,8.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000404,34.7501,-84.3885,1050,0,0.95,30.32,14.72,9.21,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000405,34.7501,-84.3885,1050,0.01,-0.34,25.72,25.27,14.25,-3.08,1,0,1,0,0,1,0,0,0,0,0,1,0,4,0.307692308
20000406,34.7501,-84.3885,1050,0,9,22.31,25.71,21.16,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000407,34.7501,-84.3885,1050,0,11.39,25.39,21.37,21.39,8.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000408,34.7501,-84.3885,1050,0,2.9,29.48,6.01,14.39,-0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000409,34.7501,-84.3885,1050,0.22,-1.7,24.68,25.69,13.68,-3.82,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000410,34.7501,-84.3885,1050,0.27,4.44,28.37,23.21,19.33,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000411,34.7501,-84.3885,1050,0,10.06,29.24,13.1,18.58,8.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000412,34.7501,-84.3885,1050,0,9.21,31.82,14.95,19.56,9.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000413,34.7501,-84.3885,1050,0,7.23,28.04,6.47,10.72,5.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000414,34.7501,-84.3885,1050,0,9.1,31.14,12.81,18.96,5.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000415,34.7501,-84.3885,1050,0.2,11.03,29.17,15.62,19.49,8.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000416,34.7501,-84.3885,1050,0.32,12.32,25.21,24.96,21.77,9.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000417,34.7501,-84.3885,1050,0.01,10.43,29.75,21,21.59,7.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000418,34.7501,-84.3885,1050,0,8.35,30.8,16.22,16.62,7.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000419,34.7501,-84.3885,1050,0.12,9.28,23.45,27.35,24.55,7.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000420,34.7501,-84.3885,1050,0,11.97,30.52,19.97,22.77,11.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000421,34.7501,-84.3885,1050,0,6.71,29.71,7.43,14.15,4.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000422,34.7501,-84.3885,1050,0.1,5.05,27,21.91,15.11,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000423,34.7501,-84.3885,1050,0.2,6.9,29.09,10.11,20.63,7.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000424,34.7501,-84.3885,1050,0.03,11.25,31.84,3.66,16.82,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000425,34.7501,-84.3885,1050,0.08,8.9,28.99,9,12.6,7.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000426,34.7501,-84.3885,1050,0.09,6.03,25.61,21.5,18.23,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000427,34.7501,-84.3885,1050,0.22,5.26,24.22,27.21,19.13,5.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000428,34.7501,-84.3885,1050,0.01,9.01,29.77,16.21,15.64,6.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000429,34.7501,-84.3885,1050,0.16,7.12,24.34,22.17,19.62,4.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000430,34.7501,-84.3885,1050,0.3,6.35,22.79,29.5,22.93,4.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000501,34.7501,-84.3885,1050,0.1,9.83,28.42,26.86,22.92,7.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000502,34.7501,-84.3885,1050,0.21,14.46,32.21,21.35,24.25,12.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000503,34.7501,-84.3885,1050,0.13,16.27,32.78,16.76,24.93,13.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000504,34.7501,-84.3885,1050,0,15.62,33.08,17.54,23.68,14.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000505,34.7501,-84.3885,1050,0.02,13.82,26.54,26.31,25.63,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000506,34.7501,-84.3885,1050,0.14,13.24,26.53,26.12,26.46,12.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000507,34.7501,-84.3885,1050,0.08,14.34,29.05,25.39,26.53,12.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000508,34.7501,-84.3885,1050,0.02,14.92,30.89,24.47,26.24,13.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000509,34.7501,-84.3885,1050,0,14.19,31.41,23.46,26.04,13.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000510,34.7501,-84.3885,1050,0.19,12.18,32.76,20.7,23.09,13.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000511,34.7501,-84.3885,1050,0.2,13.57,31.16,25.23,27.32,11.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000512,34.7501,-84.3885,1050,0,17.29,31.02,22.58,28.3,15.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000513,34.7501,-84.3885,1050,0,15.62,34.32,22.16,26.06,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000514,34.7501,-84.3885,1050,0,7.75,30.79,27.82,21.21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000515,34.7501,-84.3885,1050,0.03,5.46,31.06,26.91,21.25,7.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000516,34.7501,-84.3885,1050,0.05,7.97,31.1,25.46,24.29,8.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000517,34.7501,-84.3885,1050,0,13.04,33.23,15.04,25.91,12.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000518,34.7501,-84.3885,1050,0,12.9,32.35,26.93,28.6,16.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000519,34.7501,-84.3885,1050,0.01,16.24,34.17,22.06,27.82,16.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000520,34.7501,-84.3885,1050,0.09,17.41,34.73,15.9,25.77,16.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000521,34.7501,-84.3885,1050,0.13,16.66,34.68,14.98,25.02,14.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000522,34.7501,-84.3885,1050,0.09,13.36,30.74,25.84,23.81,12.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000523,34.7501,-84.3885,1050,0,16.15,33.85,11.45,26.93,15.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000524,34.7501,-84.3885,1050,0,18.08,33.65,16.32,27.93,16.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000525,34.7501,-84.3885,1050,0,18.69,34.21,14.61,27.31,15.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000526,34.7501,-84.3885,1050,0.01,18.01,33.91,14.64,27.8,14.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000527,34.7501,-84.3885,1050,0,19.31,33.97,23.23,30.27,19.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000528,34.7501,-84.3885,1050,0,16,34.58,15.97,25.98,14.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000529,34.7501,-84.3885,1050,0,12.46,32.87,20.84,21.4,11.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000530,34.7501,-84.3885,1050,0.1,12.16,31.22,25.85,26.92,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000531,34.7501,-84.3885,1050,0.16,11.54,29.81,29.56,28.72,11.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000601,34.7501,-84.3885,1050,0.27,13.1,30.82,28.34,32.02,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000602,34.7501,-84.3885,1050,0.25,14.32,31.5,26.55,31.29,17.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000603,34.7501,-84.3885,1050,0.24,17.81,34.95,21.38,29.67,17.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000604,34.7501,-84.3885,1050,0.18,17.77,35.68,9.86,27.18,18.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000605,34.7501,-84.3885,1050,0.07,17.66,34.69,6.81,21.73,15.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000606,34.7501,-84.3885,1050,0,10.66,33.78,20.78,20.17,9.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000607,34.7501,-84.3885,1050,0.09,6.27,30.82,29.94,27.43,6.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000608,34.7501,-84.3885,1050,0.21,8.91,31.03,26.51,27.57,10.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000609,34.7501,-84.3885,1050,0.32,10.26,30.91,29.31,31.49,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000610,34.7501,-84.3885,1050,0.25,12.72,32.01,26.45,33.08,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000611,34.7501,-84.3885,1050,0.3,13.05,32.77,25.49,33.43,16.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000612,34.7501,-84.3885,1050,0.25,13.23,33.05,24.19,33.58,16.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000613,34.7501,-84.3885,1050,0.15,16.48,35.59,21.28,32.68,17.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000614,34.7501,-84.3885,1050,0,17.12,34.55,25.07,31.95,19.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000615,34.7501,-84.3885,1050,0,17.02,36.1,21.37,31.37,18.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000616,34.7501,-84.3885,1050,0,17.74,36.21,12.57,28.08,18.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000617,34.7501,-84.3885,1050,0.06,18.9,35.65,20.16,29.34,19.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000618,34.7501,-84.3885,1050,0.15,18.53,34.69,23.15,30.26,17.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000619,34.7501,-84.3885,1050,0.09,19.35,35.79,18.57,29.14,18.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000620,34.7501,-84.3885,1050,0.12,19.62,34.96,20.44,28.56,19.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000621,34.7501,-84.3885,1050,0,19.25,34.75,21.32,30.7,19.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000622,34.7501,-84.3885,1050,0.14,17.41,34.78,15.87,27.44,16.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000623,34.7501,-84.3885,1050,0.34,13.32,31.26,29.62,31.86,15.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000624,34.7501,-84.3885,1050,0.22,14.41,31.27,27.55,33.62,18.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000625,34.7501,-84.3885,1050,0.01,16.78,35.38,16.03,32.01,17.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000626,34.7501,-84.3885,1050,0.04,17.49,34.99,23.15,31.67,18.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000627,34.7501,-84.3885,1050,0.07,17.27,35.18,22.28,30.71,18.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000628,34.7501,-84.3885,1050,0,19.48,35.75,12.59,27.5,19.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000629,34.7501,-84.3885,1050,0,16.57,34.61,12.78,26.12,15.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000630,34.7501,-84.3885,1050,0.11,12.02,33.37,25.24,28.52,14.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000701,34.7501,-84.3885,1050,0.15,11.91,31.3,27.63,29.87,13.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000702,34.7501,-84.3885,1050,0.1,15.6,30.68,26.71,31.31,15.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000703,34.7501,-84.3885,1050,0.15,14.61,32.7,26.21,32.75,17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000704,34.7501,-84.3885,1050,0.1,17.06,34.55,24.06,33.35,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000705,34.7501,-84.3885,1050,0.13,18.36,34.97,21.05,31.27,19.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000706,34.7501,-84.3885,1050,0.05,19.84,35.2,22.45,32.24,19.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000707,34.7501,-84.3885,1050,0,17.6,34.15,26.59,32.1,19.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
