Date,Latitude,Longitude,alt,WS2M,T2MDEW,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_SW_DWN,T2M_MAX,T2M_MIN,FROST,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,COUNT,AREA
20000217,34.0008,-81.0351,292,2.21,4.83,24.61,16.38,13.86,6.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000218,34.0008,-81.0351,292,1.26,9.65,28.95,4.8,18.38,5.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000219,34.0008,-81.0351,292,2.19,11.72,27.74,13.88,23.36,6.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000220,34.0008,-81.0351,292,1.08,0.5,23.27,17.91,12.9,1.35,0,1,0,0,0,0,0,1,0,1,0,0,0,3,0.230769231
20000221,34.0008,-81.0351,292,1.38,-0.18,24.38,18.14,12.05,-1.2,1,1,1,0,1,1,0,1,0,1,0,1,1,9,0.692307692
20000222,34.0008,-81.0351,292,1.29,1.05,27.7,12.66,13.62,-1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000223,34.0008,-81.0351,292,1.07,7.13,26.96,14.15,17.13,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000224,34.0008,-81.0351,292,0.96,12.18,29.04,13.29,19.84,9.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000225,34.0008,-81.0351,292,1.06,12.59,24.83,17.92,22.85,9.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000226,34.0008,-81.0351,292,1.27,12.9,28.61,14.53,21.39,9.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000227,34.0008,-81.0351,292,1.7,14.08,28.07,8.21,21.18,10.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000228,34.0008,-81.0351,292,1.31,5.68,21.94,20.06,17.17,6.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000229,34.0008,-81.0351,292,1.02,4.67,27.2,19.18,18.63,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000301,34.0008,-81.0351,292,1.76,11.36,26.56,17.81,21.5,7.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000302,34.0008,-81.0351,292,1.63,7.49,25.63,18.66,17.93,8.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000303,34.0008,-81.0351,292,1.22,5.33,28.6,15.77,17.41,3.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000304,34.0008,-81.0351,292,1.42,10.27,30.53,5.04,17.19,7.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000305,34.0008,-81.0351,292,1.04,5.75,24.18,21.12,19.6,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000306,34.0008,-81.0351,292,1.09,8.26,26.06,20.78,22,5.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000307,34.0008,-81.0351,292,1.14,11.1,29.13,20.51,23.95,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000308,34.0008,-81.0351,292,1.44,12.67,27.22,20.46,24.98,10.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000309,34.0008,-81.0351,292,1.85,13.36,29.29,18.62,24.24,10.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000310,34.0008,-81.0351,292,1.29,16.9,30.8,12.44,22.83,15.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000311,34.0008,-81.0351,292,2.33,14.9,30.89,11.67,22.26,13.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000312,34.0008,-81.0351,292,2.42,2.58,23.2,20.41,12.89,3.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000313,34.0008,-81.0351,292,1.2,0.05,23.98,21.7,12.76,-0.54,0,1,1,0,1,1,0,1,1,1,0,0,1,8,0.615384615
20000314,34.0008,-81.0351,292,1.03,2.9,25.82,21.72,16.98,2.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000315,34.0008,-81.0351,292,1.14,6.23,28.96,20.56,20,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000316,34.0008,-81.0351,292,1.62,15.95,31.36,5.56,21.46,11.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000317,34.0008,-81.0351,292,2.34,11.36,22.41,21.95,20.99,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000318,34.0008,-81.0351,292,2.25,-0.11,29.52,14.83,12.33,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000319,34.0008,-81.0351,292,2.6,6.79,27.95,9.92,13.27,2.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000320,34.0008,-81.0351,292,2.34,12.99,28.47,16.45,21.57,9.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000321,34.0008,-81.0351,292,1.19,9.56,24.28,15.97,19.35,7.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000322,34.0008,-81.0351,292,1.47,8.76,22.78,22.99,20.02,6.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000323,34.0008,-81.0351,292,1.51,8.8,22.52,19.84,19.76,6.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000324,34.0008,-81.0351,292,1.08,8.81,24.82,23.9,20.67,6.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000325,34.0008,-81.0351,292,1.6,11.84,29.13,21.47,23.75,8.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000326,34.0008,-81.0351,292,1.38,11.41,27.11,22.71,23.08,13.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000327,34.0008,-81.0351,292,1.69,13.48,27.72,9.29,19.18,11.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000328,34.0008,-81.0351,292,2.61,8.03,23.52,21.61,22.02,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000329,34.0008,-81.0351,292,1.12,5.19,26.1,15.25,16.88,6.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000330,34.0008,-81.0351,292,0.65,11.53,28.45,18.47,21.52,9.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000331,34.0008,-81.0351,292,1.39,11.25,26.59,21.66,20.59,10.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000401,34.0008,-81.0351,292,1.48,10.04,25.11,22.4,21.74,8.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000402,34.0008,-81.0351,292,1.73,15.35,30.05,5.29,22.12,11.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000403,34.0008,-81.0351,292,2.48,17.12,32.95,13.58,25.81,16.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000404,34.0008,-81.0351,292,2.98,8.67,31.29,17.6,19.74,6.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000405,34.0008,-81.0351,292,1.51,0.96,26.75,24.46,16.27,2.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000406,34.0008,-81.0351,292,2.26,8.84,25.25,25.42,23.71,6.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000407,34.0008,-81.0351,292,1.77,12.27,25.07,25.86,24.94,9.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000408,34.0008,-81.0351,292,3.27,8.43,30.37,9.37,20.61,5.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000409,34.0008,-81.0351,292,1.76,0.17,26.85,26.05,16.57,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000410,34.0008,-81.0351,292,1.31,5.77,26.56,26.5,22.58,4.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000411,34.0008,-81.0351,292,1.73,10.95,32.01,20.15,23.67,10.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000412,34.0008,-81.0351,292,1.26,14.59,33,15.31,25.78,12.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000413,34.0008,-81.0351,292,2.72,8.24,28.26,2.63,16.65,7.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000414,34.0008,-81.0351,292,1.88,9.4,25.53,3.64,13.26,6.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000415,34.0008,-81.0351,292,1.06,13.68,31.41,7.5,22.38,11.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000416,34.0008,-81.0351,292,1.12,14.04,27.2,22.75,26.52,11.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000417,34.0008,-81.0351,292,1.84,14.94,28.83,21.44,26.47,13.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000418,34.0008,-81.0351,292,1.87,11.37,28.7,15.18,22.41,9.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000419,34.0008,-81.0351,292,1.3,11.74,23.64,27.74,24.72,9.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000420,34.0008,-81.0351,292,1.79,14.02,28.65,23.13,27.75,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000421,34.0008,-81.0351,292,2.77,11.56,31.79,21.16,25.14,11.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000422,34.0008,-81.0351,292,1.76,6.02,27.64,24.83,20.35,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000423,34.0008,-81.0351,292,0.96,6.75,29.96,18.85,22.74,6.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000424,34.0008,-81.0351,292,2.27,12.87,31.35,12.16,24.82,12.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000425,34.0008,-81.0351,292,1.84,11.63,31.85,5.24,17.47,8.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000426,34.0008,-81.0351,292,0.86,7.44,31.32,18.05,20.47,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000427,34.0008,-81.0351,292,1.36,6.7,24.41,27.99,23.4,7.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000428,34.0008,-81.0351,292,1.89,10.33,31.69,11.25,20.41,10.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000429,34.0008,-81.0351,292,0.83,9.68,27.18,22.05,23.13,7.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000430,34.0008,-81.0351,292,0.9,8.44,23.59,28.64,26.18,9.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000501,34.0008,-81.0351,292,1.78,9.34,28.12,26.95,27.67,10.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000502,34.0008,-81.0351,292,1.47,14.7,33.14,19.76,28.64,13.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000503,34.0008,-81.0351,292,1.68,15.8,33.31,19.34,27.79,17.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000504,34.0008,-81.0351,292,1.48,12.49,29.97,23.43,27.54,14.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000505,34.0008,-81.0351,292,1.02,12.78,26.67,27.23,29.07,13.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000506,34.0008,-81.0351,292,0.88,13.95,26.69,27.74,31.65,14.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000507,34.0008,-81.0351,292,1.35,12.08,27.4,28.03,32.33,15.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000508,34.0008,-81.0351,292,1.38,12.23,32.1,21.88,32.16,15.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000509,34.0008,-81.0351,292,1.63,12.87,30.93,25.8,32.57,16.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000510,34.0008,-81.0351,292,2.09,15.69,32.43,23.07,32.66,17.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000511,34.0008,-81.0351,292,0.82,10.87,30.35,28.03,32.85,14.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000512,34.0008,-81.0351,292,1.79,16.07,30.14,28.8,35.67,18.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000513,34.0008,-81.0351,292,1.86,17.22,33.23,27.87,36.09,20.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000514,34.0008,-81.0351,292,1.44,10.41,33.01,26.87,30.81,18.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000515,34.0008,-81.0351,292,1.83,4.6,31.55,28.35,26.95,14.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000516,34.0008,-81.0351,292,1.06,6.71,30.72,28.13,28.26,12.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000517,34.0008,-81.0351,292,1.5,13.42,33.49,17.63,30.02,14.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000518,34.0008,-81.0351,292,1.96,15.58,33.36,24.51,33.15,17.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000519,34.0008,-81.0351,292,1.86,13.77,32.98,27.86,35.37,18.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000520,34.0008,-81.0351,292,1.48,15.68,34.67,20.43,35.21,19.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000521,34.0008,-81.0351,292,1.6,14.91,34.95,13.51,33.76,20.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000522,34.0008,-81.0351,292,1.83,14.5,31.58,27.39,32.75,19.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000523,34.0008,-81.0351,292,1.64,14.61,33.34,18.14,31.58,17.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000524,34.0008,-81.0351,292,2.24,16.79,34.43,20.31,35.68,20.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000525,34.0008,-81.0351,292,1.89,19.46,35.38,19.18,35.7,22.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000526,34.0008,-81.0351,292,0.96,17.77,33.37,22,33.72,18.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000527,34.0008,-81.0351,292,1.61,19.52,34.7,25.85,37.14,23.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000528,34.0008,-81.0351,292,2.19,18.12,34.84,15.27,32.89,22.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000529,34.0008,-81.0351,292,1.91,12.81,33.45,20.96,29.24,17.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000530,34.0008,-81.0351,292,2.01,8.01,30,29.62,27.91,13.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000531,34.0008,-81.0351,292,1.23,9.93,29.59,30.73,31.57,13.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000601,34.0008,-81.0351,292,0.89,13.08,31.49,29,36,16.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000602,34.0008,-81.0351,292,1.13,13.47,31.99,29.28,39.04,19.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000603,34.0008,-81.0351,292,0.91,16.94,35.47,22.98,38.05,20.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000604,34.0008,-81.0351,292,0.94,20,36.07,8.01,31.44,21.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000605,34.0008,-81.0351,292,0.92,20.06,35.33,6.06,30.6,20.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000606,34.0008,-81.0351,292,2.1,13.98,32.52,26.83,30.71,17.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000607,34.0008,-81.0351,292,1.82,7.5,29.62,30.87,29.33,13.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000608,34.0008,-81.0351,292,1.06,10.66,29.62,28.72,31.06,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000609,34.0008,-81.0351,292,1.14,13.55,30.21,30.56,34.1,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000610,34.0008,-81.0351,292,1.34,13.73,31.95,28.32,34.31,17.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000611,34.0008,-81.0351,292,1.3,14.79,32.13,26.87,35.62,19.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000612,34.0008,-81.0351,292,1.15,16.31,34.55,24.93,34.94,20.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000613,34.0008,-81.0351,292,1.57,18.84,35.73,20.14,36.4,22.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000614,34.0008,-81.0351,292,1.72,18.68,35.71,24.27,37.47,24.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000615,34.0008,-81.0351,292,1.79,20.98,35.78,22.52,34.02,23.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000616,34.0008,-81.0351,292,1.62,20.73,36.7,21.79,32.53,22.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000617,34.0008,-81.0351,292,1.42,21.33,36.52,20.04,30.7,23.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000618,34.0008,-81.0351,292,1.57,20.54,35.79,20.92,33.59,23.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000619,34.0008,-81.0351,292,1.3,21.04,35.58,14.12,34.02,22.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000620,34.0008,-81.0351,292,0.92,20.9,35.5,21.69,34.79,22.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000621,34.0008,-81.0351,292,0.96,21.22,36.41,24.97,33.78,22.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000622,34.0008,-81.0351,292,1.49,22.1,36.19,19.6,33.94,23.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000623,34.0008,-81.0351,292,1.07,16.12,32.04,28.16,35.32,19.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000624,34.0008,-81.0351,292,1.13,17.63,33.44,23.39,34.97,21.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000625,34.0008,-81.0351,292,1.31,19.27,34.71,23.5,34.24,21.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000626,34.0008,-81.0351,292,1.37,20.28,35.72,22.26,31.31,22.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000627,34.0008,-81.0351,292,1.64,19.85,35.34,24.84,31.99,21.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000628,34.0008,-81.0351,292,1.68,20.7,36.18,18.12,32.76,21.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000629,34.0008,-81.0351,292,1.41,22.47,35.8,6.32,28.27,21.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000630,34.0008,-81.0351,292,1.18,15.27,33.51,25.59,32.37,19.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000701,34.0008,-81.0351,292,0.69,15.14,34.56,22.07,32.28,19.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000702,34.0008,-81.0351,292,1.02,16.73,33.92,24.05,33.09,19.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000703,34.0008,-81.0351,292,1.55,17.63,35.28,23.39,31.8,22.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000704,34.0008,-81.0351,292,1.51,17.58,35.8,23.41,35.59,21.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000705,34.0008,-81.0351,292,1.04,20.13,36.88,21.27,35.87,23.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000706,34.0008,-81.0351,292,1.31,21.7,37.52,21.7,35.66,23.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000707,34.0008,-81.0351,292,1.6,21.29,35.53,22.39,31.63,22.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000708,34.0008,-81.0351,292,1.45,18.4,35.18,23.45,33.51,20.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000709,34.0008,-81.0351,292,1.53,19.21,34.72,25.27,35.28,22.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000710,34.0008,-81.0351,292,2,19.42,35.24,24.45,38.18,22.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
