Date,Latitude,Longitude,alt,WS2M,T2MDEW,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_SW_DWN,T2M_MAX,T2M_MIN,FROST,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,COUNT,AREA
20000115,39.7691,-86.158,719,5.41,-3.36,24.71,4.63,5.59,-4.44,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000116,39.7691,-86.158,719,4.78,-3.76,25.32,5.43,4.49,-4.7,1,1,1,1,1,1,1,1,1,1,1,1,0,12,0.923076923
20000117,39.7691,-86.158,719,5.31,-11.36,23.7,3.41,-1.22,-6.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000118,39.7691,-86.158,719,2.83,-5.42,22.18,8.6,1.34,-5.79,1,1,1,0,1,1,0,1,0,0,0,1,1,8,0.615384615
20000119,39.7691,-86.158,719,2.04,-6.61,23.64,3.25,-0.32,-7.57,1,1,1,0,1,1,1,1,0,1,0,1,0,9,0.692307692
20000120,39.7691,-86.158,719,5.52,-11.83,21.58,8.47,-3.93,-15.56,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000121,39.7691,-86.158,719,3.14,-16.44,19,8.41,-8.31,-18.79,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000122,39.7691,-86.158,719,3.11,-8.59,21.95,4.48,-2.73,-13.08,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000123,39.7691,-86.158,719,3.26,-8.38,19.57,7.05,-1.04,-13.3,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000124,39.7691,-86.158,719,1.94,-15.84,17.54,10.53,-7.78,-18.76,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000125,39.7691,-86.158,719,4.19,-10.72,20.51,8.27,-4.55,-14.74,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000126,39.7691,-86.158,719,2.75,-12.82,18.56,11.73,-6.27,-16.85,1,1,1,1,1,1,1,1,0,1,1,1,1,12,0.923076923
20000127,39.7691,-86.158,719,2.56,-16.21,17.52,12.38,-7.85,-18.98,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000128,39.7691,-86.158,719,2.87,-13.24,20.77,9.09,-4.15,-17.79,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000129,39.7691,-86.158,719,4.39,-8,23.44,3.16,-3.84,-10.05,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000130,39.7691,-86.158,719,3.45,-6.88,21.84,6.16,-3.98,-8.05,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000131,39.7691,-86.158,719,4.87,-7.76,18.36,12.52,-2.26,-8.64,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000201,39.7691,-86.158,719,3.65,-7.27,17.55,13.05,-0.74,-11.47,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000202,39.7691,-86.158,719,3.37,-8.17,20.65,10.08,-1,-12.61,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000203,39.7691,-86.158,719,5.31,-2.73,24.18,8.71,3.54,-3.63,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000204,39.7691,-86.158,719,4.4,-5.21,24.01,4.12,0.48,-6.39,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000205,39.7691,-86.158,719,3.63,-8.52,19.57,12.94,0.35,-12.56,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000206,39.7691,-86.158,719,2.09,-5.57,23.45,7.69,1.01,-7.32,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000207,39.7691,-86.158,719,2.38,-3.66,21.46,13.42,4.91,-5.72,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000208,39.7691,-86.158,719,2.45,-4.55,18.98,13.5,4.1,-7.3,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000209,39.7691,-86.158,719,4.04,0.26,21.48,14.49,9.24,-1.04,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0.153846154
20000210,39.7691,-86.158,719,3.31,4.61,27.77,4.58,11.27,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000211,39.7691,-86.158,719,4.3,-4.18,25.65,3.32,2.83,-3.67,0,0,0,1,0,0,1,0,0,0,1,1,0,4,0.307692308
20000212,39.7691,-86.158,719,2.77,-6.3,22.01,14.56,4.89,-4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000213,39.7691,-86.158,719,2.81,-1.6,23.7,1.67,2.18,-3,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000214,39.7691,-86.158,719,3.49,-4.62,24.52,3.68,1.51,-4.96,1,0,1,1,0,1,1,0,1,1,1,1,0,9,0.692307692
20000215,39.7691,-86.158,719,3.93,-2.55,23.79,5.71,6.46,-4.83,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000216,39.7691,-86.158,719,3.99,-3.73,25.46,4.63,3.68,-5.52,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000217,39.7691,-86.158,719,3.7,-5.2,23.59,6.63,5.29,-5.39,1,0,1,1,0,0,1,0,1,1,1,1,0,8,0.615384615
20000218,39.7691,-86.158,719,3.72,-0.3,23.63,2.57,2.46,-1.7,1,1,1,0,1,1,0,1,0,1,0,1,1,9,0.692307692
20000219,39.7691,-86.158,719,3.38,-4.03,27.16,3.52,1.38,-5.07,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000220,39.7691,-86.158,719,3.13,-5.13,23.64,14.27,3.34,-5.33,1,1,1,1,1,1,1,1,1,1,1,0,1,12,0.923076923
20000221,39.7691,-86.158,719,3.26,-2.92,26.93,13.86,10.4,-4.19,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000222,39.7691,-86.158,719,4.71,4.62,30.47,7.73,13.47,2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000223,39.7691,-86.158,719,4.25,6.57,27.77,12.4,16.86,6.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000224,39.7691,-86.158,719,5.79,10.97,30.6,8.19,20.58,8.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000225,39.7691,-86.158,719,4.06,12.46,28.26,12.79,20.59,7.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000226,39.7691,-86.158,719,6.18,12.6,31.06,2.78,19.63,10.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000227,39.7691,-86.158,719,4.65,2.03,27.77,9.39,11.38,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000228,39.7691,-86.158,719,1.66,-2.61,26.85,17.42,12.82,-3.34,1,1,1,1,1,1,1,1,1,1,1,0,1,12,0.923076923
20000229,39.7691,-86.158,719,4.68,2.03,28.11,15.35,16.84,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000301,39.7691,-86.158,719,5.79,3.33,30.14,8.39,12.07,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000302,39.7691,-86.158,719,3.28,-2.25,28.12,15.26,7.63,-2.77,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000303,39.7691,-86.158,719,1.75,-3.58,26.29,7.86,8.73,-4.22,1,1,1,1,1,1,1,1,1,1,0,0,1,11,0.846153846
20000304,39.7691,-86.158,719,2.07,-2.51,27.73,17.63,13.18,-1.87,0,0,0,1,0,0,1,0,1,0,1,0,0,4,0.307692308
20000305,39.7691,-86.158,719,2.73,2.83,28.77,17.66,19,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000306,39.7691,-86.158,719,1.99,3.29,29.22,17.83,18.66,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000307,39.7691,-86.158,719,3.92,9.85,28.5,17.08,23.73,6.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000308,39.7691,-86.158,719,5.31,12.13,30.89,15.49,23.64,9.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000309,39.7691,-86.158,719,6.34,5.32,29.21,13.13,17.23,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000310,39.7691,-86.158,719,2.98,-2.32,28.59,9.83,8.22,-2.31,0,0,0,1,0,0,1,0,1,0,0,0,0,3,0.230769231
20000311,39.7691,-86.158,719,4.95,-4.27,27.06,2.03,0.73,-3.48,0,0,0,1,0,0,1,0,1,0,1,0,1,5,0.384615385
20000312,39.7691,-86.158,719,2.56,-5.5,28.08,10.04,5.98,-7.76,1,1,1,1,1,1,1,1,1,0,1,1,1,12,0.923076923
20000313,39.7691,-86.158,719,3.33,-0.6,28.07,10.16,8.19,-1.91,1,1,1,1,1,1,1,0,1,1,1,1,0,11,0.846153846
20000314,39.7691,-86.158,719,2.03,1.88,28.6,18.32,13.5,-1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000315,39.7691,-86.158,719,4.7,6.4,29.18,19.76,19.56,3.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000316,39.7691,-86.158,719,4.96,0.3,27.53,2.75,9.45,-2.16,0,1,0,0,1,1,0,1,0,0,0,0,1,5,0.384615385
20000317,39.7691,-86.158,719,3.82,-6.78,26.11,19.84,5.26,-5.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000318,39.7691,-86.158,719,3.51,-4.65,27.74,11.61,7.45,-5.78,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000319,39.7691,-86.158,719,4.25,6.53,28.17,3.11,10.82,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000320,39.7691,-86.158,719,4.15,6.08,30.46,6.54,14.46,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000321,39.7691,-86.158,719,0.77,4.48,30.2,8.64,13.41,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000322,39.7691,-86.158,719,1.37,6.67,28.63,19.44,16.85,4.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000323,39.7691,-86.158,719,3.03,6.65,26.82,21.72,18.16,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000324,39.7691,-86.158,719,4.91,11.42,30.1,15.05,23.38,6.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000325,39.7691,-86.158,719,4.61,4.54,25.54,21.38,17.67,6.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000326,39.7691,-86.158,719,2.92,2.45,27.62,19.53,18.06,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000327,39.7691,-86.158,719,4.51,1.74,26.64,17.81,13.31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000328,39.7691,-86.158,719,5.23,-0.25,28.51,8.47,6.56,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000329,39.7691,-86.158,719,2.44,0.18,25.27,22.14,12.65,-1.92,0,1,0,0,0,0,0,1,0,1,1,0,0,4,0.307692308
20000330,39.7691,-86.158,719,2.79,-1.51,25.94,21.33,12.58,-2.68,1,1,1,1,1,1,1,1,1,1,0,1,1,12,0.923076923
20000331,39.7691,-86.158,719,1.15,-0.85,25,22.21,15.68,-0.86,1,1,1,0,0,1,0,0,0,1,0,1,0,6,0.461538462
20000401,39.7691,-86.158,719,2.22,3.71,27.27,17.41,19.74,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000402,39.7691,-86.158,719,1.35,9.16,28.8,5.29,16.41,9.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000403,39.7691,-86.158,719,2.92,7.26,28.14,5.23,13.94,5.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000404,39.7691,-86.158,719,4.98,-3,28.04,9.75,6.56,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000405,39.7691,-86.158,719,4.94,-0.67,25.86,17.4,13.27,-3.36,1,1,1,0,1,1,1,1,0,1,0,1,0,9,0.692307692
20000406,39.7691,-86.158,719,3.93,4.38,25.79,11.22,15.05,7.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000407,39.7691,-86.158,719,3.87,8.61,29.23,4.37,17.86,5.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000408,39.7691,-86.158,719,6.05,-2.96,27.24,11.02,7.25,-3.06,1,0,1,1,0,1,1,0,0,0,1,1,0,7,0.538461538
20000409,39.7691,-86.158,719,4.31,-1.64,25.13,20.06,15.93,-4.14,1,1,1,1,1,1,1,1,1,1,0,1,1,12,0.923076923
20000410,39.7691,-86.158,719,3.59,-0.3,27.71,13.75,10.78,-0.11,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.076923077
20000411,39.7691,-86.158,719,3.26,3.73,29.11,7.46,12.85,-0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000412,39.7691,-86.158,719,2.32,-1.86,25.76,22.23,10.74,-2.05,1,0,1,1,1,0,1,1,1,0,1,0,0,8,0.615384615
20000413,39.7691,-86.158,719,3.1,1.39,24.07,24.88,16.86,-0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000414,39.7691,-86.158,719,2.99,10.1,27.54,17.27,21.17,4.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000415,39.7691,-86.158,719,2.7,13.24,27.77,18.18,22.94,8.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000416,39.7691,-86.158,719,2.26,13.03,28.91,9.75,21.28,9.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000417,39.7691,-86.158,719,2.95,10.88,30.95,5.4,16.82,8.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000418,39.7691,-86.158,719,1.88,8.2,26.98,11.25,16,6.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000419,39.7691,-86.158,719,3.77,10.28,27.02,19.37,21.02,5.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000420,39.7691,-86.158,719,6.64,12.56,32.3,11.37,23.92,7.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000421,39.7691,-86.158,719,6.11,3.1,28.84,2.11,8.44,3.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000422,39.7691,-86.158,719,2.53,1.74,22.64,27.1,17.71,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000423,39.7691,-86.158,719,1.18,4.7,26.76,9.92,16.43,4.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000424,39.7691,-86.158,719,4.07,5.49,28.97,14.54,16.46,7.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000425,39.7691,-86.158,719,3.55,1.98,22.4,26.96,18.59,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000426,39.7691,-86.158,719,1.83,0.53,22.78,26.95,17.53,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000427,39.7691,-86.158,719,1.29,2.2,24.23,22.95,20.62,5.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000428,39.7691,-86.158,719,2.86,2.68,22.43,26.64,19.12,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000429,39.7691,-86.158,719,2.13,5.52,24.76,25.8,20.73,7.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000430,39.7691,-86.158,719,1.64,7.92,23.97,27.96,22.94,4.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000501,39.7691,-86.158,719,3.46,11.73,30.57,6.34,20.04,9.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000502,39.7691,-86.158,719,2.07,7.96,26.1,28.31,21.69,6.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000503,39.7691,-86.158,719,3.02,12.47,30.75,22.27,25.45,8.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000504,39.7691,-86.158,719,3.08,16.44,31.25,20.64,25.53,15.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000505,39.7691,-86.158,719,2.6,17.55,32.78,18.66,25.83,15.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000506,39.7691,-86.158,719,3.6,17.64,30.53,23.87,27.54,15.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000507,39.7691,-86.158,719,4.54,18.31,34.7,9.43,25.17,16.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000508,39.7691,-86.158,719,5.28,19.64,34.72,15.02,27.75,18.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000509,39.7691,-86.158,719,5.27,18.25,34.08,16,26.13,12.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000510,39.7691,-86.158,719,3.57,8.08,29.91,27.43,20.88,9.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000511,39.7691,-86.158,719,5.47,14.41,32.57,19.33,27.02,10.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000512,39.7691,-86.158,719,5.42,20.73,34.87,11.28,26.9,18.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000513,39.7691,-86.158,719,4.47,7.47,29.66,26.57,18.98,7.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000514,39.7691,-86.158,719,3.16,3.36,28.11,27.52,18.55,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000515,39.7691,-86.158,719,2.05,3.46,26.91,27.72,20.53,5.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000516,39.7691,-86.158,719,3.14,9.04,30.9,13.24,20.96,7.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000517,39.7691,-86.158,719,3.44,16.33,31.73,7.1,20.82,13.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000518,39.7691,-86.158,719,6.04,17.79,34.24,11.56,24.59,18.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000519,39.7691,-86.158,719,3.35,12.23,32.71,11.42,19.81,11.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000520,39.7691,-86.158,719,1.19,9.62,30.61,6.5,15.6,10.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000521,39.7691,-86.158,719,1.07,9.7,31.63,19.65,20.24,9.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000522,39.7691,-86.158,719,3.35,13.29,31.56,16.67,22.9,10.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000523,39.7691,-86.158,719,3.95,15.8,33.32,19.92,26.31,15.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000524,39.7691,-86.158,719,3.45,12.43,29.47,28.35,28.28,12.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000525,39.7691,-86.158,719,2.52,8.15,28.92,27.32,23.46,11.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000526,39.7691,-86.158,719,2.26,9.71,29.76,8,24.16,11.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000527,39.7691,-86.158,719,3.07,19.05,33.35,14.19,25.74,15.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000528,39.7691,-86.158,719,3.53,14.2,33.61,9.1,21.57,11.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000529,39.7691,-86.158,719,2.11,10.4,28.1,27.99,22.28,9.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000530,39.7691,-86.158,719,3.2,14.98,30.2,25.99,24.93,11.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000531,39.7691,-86.158,719,3.06,18.81,33.95,14.86,28.33,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000601,39.7691,-86.158,719,3.23,18.94,32.21,25.29,29.95,16.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000602,39.7691,-86.158,719,3.95,15.08,34.86,18.68,25.87,12.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000603,39.7691,-86.158,719,2.34,7.77,29.67,28.36,21.74,8.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000604,39.7691,-86.158,719,1.61,10.58,33.13,20.32,24.81,9.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000605,39.7691,-86.158,719,3.83,11.58,34.09,7.21,19.31,10.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000606,39.7691,-86.158,719,3.14,5.64,30.34,28.54,21.28,7.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000607,39.7691,-86.158,719,2.22,7.91,31.22,27.27,24.8,11.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000608,39.7691,-86.158,719,4.06,11.85,31.51,27.14,28.53,12.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000609,39.7691,-86.158,719,3.52,13.66,30.81,27.23,29.9,14.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000610,39.7691,-86.158,719,3.87,17.76,35.64,22.18,31.44,17.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000611,39.7691,-86.158,719,3.15,20.59,36.6,16.72,28.92,21.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000612,39.7691,-86.158,719,2.64,20,36.63,18.86,30.36,20.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000613,39.7691,-86.158,719,3.25,20.81,35.02,23.13,30.21,21.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000614,39.7691,-86.158,719,4.61,20.01,36.09,18.43,28.59,20.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000615,39.7691,-86.158,719,3.53,15.01,32.76,25.6,26.28,17.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000616,39.7691,-86.158,719,3.96,19.86,34.26,9.63,28.19,17.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000617,39.7691,-86.158,719,2,16.56,33.83,8.92,22.89,16.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000618,39.7691,-86.158,719,1.75,15.18,33.33,11.83,22.59,15.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000619,39.7691,-86.158,719,1.96,14.84,30.75,28.63,25.64,13.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000620,39.7691,-86.158,719,3.99,20.1,35.23,14.28,25.53,16.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000621,39.7691,-86.158,719,4.27,18.88,34.84,16.44,25.27,18.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000622,39.7691,-86.158,719,3.77,16.4,29.62,30.1,27.52,16.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000623,39.7691,-86.158,719,1.53,18.25,30.58,28.31,29.83,17.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000624,39.7691,-86.158,719,4.34,21.97,35.09,10.56,27.4,21.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000625,39.7691,-86.158,719,2.05,19,33.58,27.36,28.17,17.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000626,39.7691,-86.158,719,2.97,19.94,35.62,10.27,27.44,17.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000627,39.7691,-86.158,719,1.94,14.94,33.83,18.44,25.28,13.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000628,39.7691,-86.158,719,1.36,12.59,33.11,22.47,24.82,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000629,39.7691,-86.158,719,2.58,13.69,31.16,25.65,24.6,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000630,39.7691,-86.158,719,1.2,11.96,29.96,23.8,24.04,13.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000701,39.7691,-86.158,719,1.73,13.33,29.46,28.71,26.6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000702,39.7691,-86.158,719,3.47,19.46,34.73,22.53,28.4,18.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000703,39.7691,-86.158,719,3.23,21.96,36.13,15.67,28.42,21.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000704,39.7691,-86.158,719,1.14,21.62,36.16,17.46,29.84,19.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000705,39.7691,-86.158,719,1.57,21.88,37.09,15.52,27.71,21.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000706,39.7691,-86.158,719,2.65,20.62,35.28,22.72,28.97,18.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000707,39.7691,-86.158,719,2.65,14.61,30.45,29.36,25.7,15.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000708,39.7691,-86.158,719,1.67,12.88,30.02,29.45,27.65,12.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000709,39.7691,-86.158,719,3.13,18.42,33.28,22.73,30.18,15.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000710,39.7691,-86.158,719,2.71,22.09,36.65,15.09,28.74,20.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
