Date,Latitude,Longitude,alt,WS2M,T2MDEW,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_SW_DWN,T2M_MAX,T2M_MIN,FROST,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,COUNT,AREA
20000118,38.9072,-77.0369,410,1.86,-12.38,24.93,3.45,-5.85,-11.44,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.076923077
20000119,38.9072,-77.0369,410,2.64,-6.09,22.74,7.92,2.07,-7.49,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000120,38.9072,-77.0369,410,4.83,-3.61,24.21,4.21,0.63,-5.34,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000121,38.9072,-77.0369,410,6.51,-12.5,19.61,8.94,-5.92,-9.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000122,38.9072,-77.0369,410,3.02,-12.04,19.17,8.35,-4.15,-10.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000123,38.9072,-77.0369,410,1.77,-5.99,21.5,5.6,-1.21,-6.08,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000124,38.9072,-77.0369,410,2.95,-4.37,21.62,6.89,3.13,-6.95,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000125,38.9072,-77.0369,410,7.92,-5.73,22.39,2.47,-2.18,-5.38,0,0,1,1,0,0,1,0,0,0,1,1,0,5,0.384615385
20000126,38.9072,-77.0369,410,4.69,-7.16,20.09,10.53,-1.57,-8.87,1,1,1,1,1,1,1,1,1,0,1,1,0,11,0.846153846
20000127,38.9072,-77.0369,410,5.52,-11.5,18.89,10.51,-6.47,-10.79,0,0,0,1,0,0,0,0,1,0,1,0,0,3,0.230769231
20000128,38.9072,-77.0369,410,4.31,-10.64,17.81,11.44,-2.1,-13.02,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000129,38.9072,-77.0369,410,1.89,-10.47,17.63,12.35,-0.4,-15.96,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000130,38.9072,-77.0369,410,2.04,-5.13,22.26,3.04,-1.55,-6.65,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000131,38.9072,-77.0369,410,3.89,-4.83,18.96,8,0.49,-7.54,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000201,38.9072,-77.0369,410,3.57,-6.79,19.97,9.88,0.19,-11.72,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000202,38.9072,-77.0369,410,3.82,-8.17,17.02,13.65,-1.89,-10.53,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000203,38.9072,-77.0369,410,1.82,-5.31,23.07,4.51,0.15,-10.66,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000204,38.9072,-77.0369,410,1.11,-2.93,23,7.51,0.63,-5.79,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000205,38.9072,-77.0369,410,3.48,-4.47,19.29,14.38,0.99,-6.31,1,1,1,1,1,1,0,1,1,1,1,0,1,11,0.846153846
20000206,38.9072,-77.0369,410,2.67,-5.39,20.18,10.91,0.56,-6.34,1,1,0,1,1,1,0,1,1,1,1,0,1,10,0.769230769
20000207,38.9072,-77.0369,410,2.7,-2.1,20.48,12.37,4.54,-4.18,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000208,38.9072,-77.0369,410,2.36,-7.73,19.2,11.04,0.52,-8.96,1,1,0,0,1,1,0,1,0,1,0,0,0,6,0.461538462
20000209,38.9072,-77.0369,410,2.47,-1.9,20.22,14.84,6.97,-6.18,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000210,38.9072,-77.0369,410,1.76,1.42,23.18,12.33,10.74,-0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000211,38.9072,-77.0369,410,3.64,2.55,26.36,5.89,12.52,-0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000212,38.9072,-77.0369,410,2.28,-6.19,21.01,4.18,-0.15,-4.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.076923077
20000213,38.9072,-77.0369,410,2.81,-3.01,22.38,2.96,2.25,-4.13,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000214,38.9072,-77.0369,410,3.77,3.57,24.66,11.22,11.25,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000215,38.9072,-77.0369,410,3.34,-3.3,20.55,14.16,5.91,-1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000216,38.9072,-77.0369,410,4.43,2.1,24.89,14.94,15.02,-0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000217,38.9072,-77.0369,410,3.17,-5.38,24.46,15.29,3.54,-2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000218,38.9072,-77.0369,410,2.9,-0.85,23.63,2.31,1.4,-1.54,1,1,1,0,1,1,0,1,1,1,0,0,1,9,0.692307692
20000219,38.9072,-77.0369,410,3.88,1.31,28.45,8.65,7,-0.94,0,1,0,0,0,0,0,1,0,1,0,0,1,4,0.307692308
20000220,38.9072,-77.0369,410,2.84,-3.09,21.79,16.5,6.52,-3.94,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000221,38.9072,-77.0369,410,1.76,-2.8,25.21,14.75,6.99,-2.77,0,1,0,1,1,0,0,1,1,1,1,0,1,8,0.615384615
20000222,38.9072,-77.0369,410,2.3,-0.35,23.52,16.88,10.39,-2.74,1,1,1,1,1,1,0,1,1,1,1,1,1,12,0.923076923
20000223,38.9072,-77.0369,410,2.36,2.87,27.38,9.64,12.52,-1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000224,38.9072,-77.0369,410,2.28,8.02,27.92,14.17,17.11,2.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000225,38.9072,-77.0369,410,1.92,10.71,27.65,15.47,22.14,5.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000226,38.9072,-77.0369,410,3.2,5.51,28.4,4.81,8.93,4.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000227,38.9072,-77.0369,410,3.91,10.22,28.62,7.75,17.52,5.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000228,38.9072,-77.0369,410,4.93,1.95,25.05,17.4,12.31,2.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000229,38.9072,-77.0369,410,2.52,-0.45,27.37,16.99,12.95,-1.12,1,1,0,0,1,1,0,1,0,1,0,0,0,6,0.461538462
20000301,38.9072,-77.0369,410,2.67,4.78,29.84,7.19,15.23,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000302,38.9072,-77.0369,410,5.3,0.17,27.61,13.57,9.23,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000303,38.9072,-77.0369,410,4.11,-2.75,24.57,18.11,9.89,-1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000304,38.9072,-77.0369,410,2.01,-1.29,26.04,17.49,11.1,-2.49,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20000305,38.9072,-77.0369,410,3.6,2.03,26.87,18.08,15.55,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000306,38.9072,-77.0369,410,2.5,0.95,28.11,18.47,12.63,-0.01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.076923077
20000307,38.9072,-77.0369,410,2.35,4.46,28.44,18.04,17.85,4.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000308,38.9072,-77.0369,410,2.57,11.81,28.61,17.98,24.51,9.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000309,38.9072,-77.0369,410,3.09,12.62,30.17,10.41,23.51,9.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000310,38.9072,-77.0369,410,2.41,7.79,27.12,17.2,18.72,7.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000311,38.9072,-77.0369,410,2.81,10.13,29.24,5.23,14.26,6.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000312,38.9072,-77.0369,410,5.97,1.99,29.38,12.25,14.27,-0.64,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0.153846154
20000313,38.9072,-77.0369,410,2.08,-2.28,23.62,17.42,8.55,-2.88,1,1,0,0,1,1,0,1,1,1,0,0,1,8,0.615384615
20000314,38.9072,-77.0369,410,2.57,1.65,26.79,20.01,13.49,-1.24,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.076923077
20000315,38.9072,-77.0369,410,3.51,5.34,27.99,19.8,18.21,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000316,38.9072,-77.0369,410,2.69,9.92,28.5,8.02,17.06,8.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000317,38.9072,-77.0369,410,5.95,0.71,26.92,10.9,13.2,-2.59,0,1,0,0,0,0,0,1,0,1,0,0,1,4,0.307692308
20000318,38.9072,-77.0369,410,3.26,-6.15,21.11,20.75,4.87,-5.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000319,38.9072,-77.0369,410,3.21,0.19,25.66,7.42,9.56,-2.29,0,1,0,0,0,1,0,1,0,1,0,1,1,6,0.461538462
20000320,38.9072,-77.0369,410,4.13,1.86,26.03,4.47,8.16,1.29,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.076923077
20000321,38.9072,-77.0369,410,5.31,3.07,28.09,4.58,6.58,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000322,38.9072,-77.0369,410,4.46,3.45,27.76,5.36,8.04,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000323,38.9072,-77.0369,410,1.46,6.1,26.78,16.77,15.87,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000324,38.9072,-77.0369,410,2,7.61,23.41,22.76,18.28,5.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000325,38.9072,-77.0369,410,2.93,10.99,30.32,13.5,21.32,6.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000326,38.9072,-77.0369,410,3.65,5.3,24.41,22.5,15.8,6.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000327,38.9072,-77.0369,410,3.57,7.85,28,7.89,17.4,2.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000328,38.9072,-77.0369,410,4.43,4.3,26.52,13.07,13.09,5.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000329,38.9072,-77.0369,410,4.1,2.82,23.76,22.35,13.59,3.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000330,38.9072,-77.0369,410,1.86,3.68,23.72,21.76,15.69,2.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000331,38.9072,-77.0369,410,2.5,1.23,23.08,23.35,13.36,0.33,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0.153846154
20000401,38.9072,-77.0369,410,1.96,3.87,26.37,22.56,17.95,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000402,38.9072,-77.0369,410,3.84,10.02,28.93,9.48,16.74,8.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000403,38.9072,-77.0369,410,3.08,15.37,31.01,14.29,21.87,11.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000404,38.9072,-77.0369,410,5.21,9.92,30.18,5.34,17.9,4.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000405,38.9072,-77.0369,410,4.41,-0.57,24.01,24.74,11.46,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000406,38.9072,-77.0369,410,3.94,7.4,26.76,21.37,22.9,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000407,38.9072,-77.0369,410,2.82,8.51,26.72,21.08,20.42,7.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000408,38.9072,-77.0369,410,5.42,10.27,27.69,13.06,21.78,4.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000409,38.9072,-77.0369,410,7.13,-1.9,24.45,24.94,10.57,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000410,38.9072,-77.0369,410,3.28,2.28,26.54,22.88,15.79,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000411,38.9072,-77.0369,410,2.45,7.86,28.69,20.47,17.57,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000412,38.9072,-77.0369,410,4.08,3.54,26.75,23.28,12.02,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000413,38.9072,-77.0369,410,2.19,-0.12,22.95,19,10.09,0.83,0,1,0,0,0,0,0,1,0,1,0,0,0,3,0.230769231
20000414,38.9072,-77.0369,410,2,4.96,27.6,14.7,15.72,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000415,38.9072,-77.0369,410,1.65,11.53,28.81,7.85,17.94,8.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000416,38.9072,-77.0369,410,1.61,14.38,30.68,20.84,23.95,10.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000417,38.9072,-77.0369,410,4.58,11.43,30.52,2.53,17.08,7.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000418,38.9072,-77.0369,410,4.91,6.19,27.6,3.25,8.78,6.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000419,38.9072,-77.0369,410,2.94,8.16,24.36,22.59,17.1,6.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000420,38.9072,-77.0369,410,2.9,10.15,28.9,19.43,17.14,6.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000421,38.9072,-77.0369,410,3.13,12.78,30.98,8.73,20.82,9.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000422,38.9072,-77.0369,410,3.59,7.68,30.59,10.83,13.49,6.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000423,38.9072,-77.0369,410,3.81,5.97,30.1,10.46,13.25,5.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000424,38.9072,-77.0369,410,1.71,6.98,27.4,17.88,17.38,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000425,38.9072,-77.0369,410,3.14,6.81,28.41,5.08,12.31,6.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000426,38.9072,-77.0369,410,1.57,5.28,29.94,13.14,13.02,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000427,38.9072,-77.0369,410,2.3,6.36,30.26,10.52,12.03,5.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000428,38.9072,-77.0369,410,1.27,8.42,31.31,10.19,16.28,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000429,38.9072,-77.0369,410,1.83,7.74,25.81,24.4,18.51,6.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000430,38.9072,-77.0369,410,3.16,6.71,24.09,28.18,18.1,7.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000501,38.9072,-77.0369,410,2.71,9.9,30.46,22.49,22.03,5.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000502,38.9072,-77.0369,410,2.82,10.96,30.24,22.19,19.42,10.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000503,38.9072,-77.0369,410,2,8.31,28.72,26.71,21.32,7.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000504,38.9072,-77.0369,410,3.08,13.06,30.69,26.16,23.31,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000505,38.9072,-77.0369,410,2.09,16.98,33.65,18.93,26.62,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000506,38.9072,-77.0369,410,2,17.82,32.48,23.91,28.62,16.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000507,38.9072,-77.0369,410,1.86,18.29,32.82,22.06,29.8,16.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000508,38.9072,-77.0369,410,2.16,18.62,32.79,24.64,29.35,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000509,38.9072,-77.0369,410,2.57,19.34,32.25,25.84,28.21,17.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000510,38.9072,-77.0369,410,3.18,16.48,33.41,20.27,27.51,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000511,38.9072,-77.0369,410,2.62,9.67,33.21,25.11,23.39,10.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000512,38.9072,-77.0369,410,2.39,17.2,33.83,18.92,28.32,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000513,38.9072,-77.0369,410,2.18,19.37,32.91,24.77,30.33,16.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000514,38.9072,-77.0369,410,2.78,9.92,31.29,27.28,21.77,11.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000515,38.9072,-77.0369,410,2.18,6.07,30.5,24.69,19.02,7.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000516,38.9072,-77.0369,410,1.75,6.77,29.25,25.85,20.68,7.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000517,38.9072,-77.0369,410,1.93,12.36,31.85,25.83,22.84,10.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000518,38.9072,-77.0369,410,3.64,16.96,33.78,21.68,27.07,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000519,38.9072,-77.0369,410,1.79,18.4,33.65,8.2,27.06,15.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000520,38.9072,-77.0369,410,2.93,12.33,33.37,6.96,17.89,11.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000521,38.9072,-77.0369,410,1.25,13.58,33.58,11.66,21.22,11.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000522,38.9072,-77.0369,410,2.3,12.85,33.16,6.62,16.73,11.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000523,38.9072,-77.0369,410,2.87,13.96,32.69,9.75,20.3,10.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000524,38.9072,-77.0369,410,2.26,16.21,32.16,26.15,26.96,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000525,38.9072,-77.0369,410,2.8,13.35,31.75,11.97,23.14,13.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000526,38.9072,-77.0369,410,2.26,11.25,28.92,29.3,23.56,11.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000527,38.9072,-77.0369,410,1.57,12.75,32.61,4.7,18.22,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000528,38.9072,-77.0369,410,2.01,12.44,32.16,4.48,16.7,12.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000529,38.9072,-77.0369,410,3.11,10.23,32.14,11.48,17.38,9.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000530,38.9072,-77.0369,410,2.74,9.68,32.41,14.53,18.7,8.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000531,38.9072,-77.0369,410,1.2,10.61,29.52,28.36,21.19,7.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000601,38.9072,-77.0369,410,1.68,17.41,34.1,17.03,28.6,12.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000602,38.9072,-77.0369,410,2.08,20.32,32.88,27.11,31.1,18.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000603,38.9072,-77.0369,410,2.82,12.57,32.36,27.07,22.14,15.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000604,38.9072,-77.0369,410,1.95,13.18,34.87,14.68,21.53,12.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000605,38.9072,-77.0369,410,3,12.94,32.98,10.18,19.13,13.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000606,38.9072,-77.0369,410,3.47,13.41,34.22,10.64,18.94,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000607,38.9072,-77.0369,410,3.01,11.1,32.24,28.9,23.2,9.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000608,38.9072,-77.0369,410,2.63,12.81,34.44,25.97,26.09,12.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000609,38.9072,-77.0369,410,2.01,15.79,31.74,28.54,29.96,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000610,38.9072,-77.0369,410,1.87,17.82,31.42,28.55,30.56,16.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000611,38.9072,-77.0369,410,1.93,18.9,33.11,26.83,32.29,17.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000612,38.9072,-77.0369,410,1.32,20.65,36.13,20.33,31.76,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000613,38.9072,-77.0369,410,2.54,18.79,36.73,9.52,24.87,17.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000614,38.9072,-77.0369,410,2.58,17.76,35.79,8,24.47,16.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000615,38.9072,-77.0369,410,2.73,20.46,36.26,13.75,28.76,17.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000616,38.9072,-77.0369,410,3.19,21.8,36.22,19.38,29.05,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000617,38.9072,-77.0369,410,2.3,21.61,35.85,16.69,30.25,20.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000618,38.9072,-77.0369,410,1.88,22.31,36.44,18.99,29.32,21.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000619,38.9072,-77.0369,410,1.93,15.42,33.45,6.68,22.53,16.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000620,38.9072,-77.0369,410,1.64,14.02,29.72,29.13,26.47,13.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000621,38.9072,-77.0369,410,3.68,18.85,35.42,22.33,27.71,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000622,38.9072,-77.0369,410,2.46,18.82,35.52,18.15,27.28,19.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000623,38.9072,-77.0369,410,1.77,16.43,30.93,22.61,27.49,17.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000624,38.9072,-77.0369,410,2.05,18.17,29.89,26.44,29.92,17.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000625,38.9072,-77.0369,410,3.14,20.36,33.77,25.95,30.71,20.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000626,38.9072,-77.0369,410,2.28,21.47,36.21,21.86,30.62,20.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000627,38.9072,-77.0369,410,2.23,20.67,36.14,13.42,28.09,21.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000628,38.9072,-77.0369,410,0.54,19.4,34.85,4.98,25.66,19.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000629,38.9072,-77.0369,410,0.95,17.77,33.29,20.48,26.68,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000630,38.9072,-77.0369,410,1.9,13.32,30.57,27.04,25.89,15.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000701,38.9072,-77.0369,410,1.24,12.75,31.31,26.3,27.33,15.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000702,38.9072,-77.0369,410,1.74,14.23,29.37,28.16,28.87,15.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000703,38.9072,-77.0369,410,1.63,17.51,32.89,24.53,30.59,16.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000704,38.9072,-77.0369,410,1.44,20.73,35.76,20.14,30.31,19.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000705,38.9072,-77.0369,410,1.92,15.74,34.84,18.85,30.05,20.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000706,38.9072,-77.0369,410,1.75,13.96,31.18,29.06,28.3,17.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000707,38.9072,-77.0369,410,2.96,11.64,31.74,26.36,26.56,16.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000708,38.9072,-77.0369,410,1.71,9.2,30,27.23,26.69,13.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
