Date,Latitude,Longitude,alt,WS2M,T2MDEW,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_SW_DWN,T2M_MAX,T2M_MIN,FROST,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,COUNT,AREA
20000405,42.3555,-71.0565,141,1.24,-0.88,26.77,17.99,7.4,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000406,42.3555,-71.0565,141,0.76,1.82,26.88,9.48,11.77,-1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000407,42.3555,-71.0565,141,0.62,4.36,26.65,19.52,15.37,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000408,42.3555,-71.0565,141,0.96,9.53,27.1,21.23,19.01,4.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000409,42.3555,-71.0565,141,1.55,4.28,27.48,6.4,13.29,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000410,42.3555,-71.0565,141,1.19,-2.03,21.23,22.74,8.32,-0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.076923077
20000411,42.3555,-71.0565,141,0.56,-0.84,24.39,15.86,9.81,-2.21,1,1,0,1,1,0,0,1,1,1,0,0,1,8,0.615384615
20000412,42.3555,-71.0565,141,0.83,0.24,25.11,10.84,9.65,-0.86,0,1,0,0,1,0,0,1,1,1,0,0,1,6,0.461538462
20000413,42.3555,-71.0565,141,0.69,-4.09,19.88,25.98,9.12,-2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000414,42.3555,-71.0565,141,0.79,-0.53,21.18,25.83,11.87,-2.43,1,1,0,1,1,0,0,1,1,1,0,0,1,8,0.615384615
20000415,42.3555,-71.0565,141,0.7,9.78,26.77,21.72,19.92,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000416,42.3555,-71.0565,141,0.41,10.81,29.03,12.29,17.65,5.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000417,42.3555,-71.0565,141,0.72,-0.57,24.81,15.13,7.93,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000418,42.3555,-71.0565,141,0.83,1.55,25.58,7.15,6.54,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000419,42.3555,-71.0565,141,0.91,3.91,25,5.45,6.8,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000420,42.3555,-71.0565,141,0.37,5.9,27.28,15.07,13.84,3.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000421,42.3555,-71.0565,141,0.67,4.45,25.99,2.52,8,3.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000422,42.3555,-71.0565,141,0.82,4.66,26,3.46,7.59,2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000423,42.3555,-71.0565,141,0.63,4.09,27.88,4.6,8.63,3.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000424,42.3555,-71.0565,141,0.72,2.75,27.16,15.13,9.48,2.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000425,42.3555,-71.0565,141,0.73,1.24,22.87,25.93,9.56,1.17,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.076923077
20000426,42.3555,-71.0565,141,0.99,1.03,26.17,4.65,3.39,1.29,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.076923077
20000427,42.3555,-71.0565,141,0.45,2.19,27.86,10.46,9.72,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000428,42.3555,-71.0565,141,0.48,4.17,28.16,8.13,11.61,2.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000429,42.3555,-71.0565,141,0.42,4.13,24.5,21.82,12.97,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000430,42.3555,-71.0565,141,0.56,2.73,26,25.85,12.83,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000501,42.3555,-71.0565,141,0.57,2.27,27.55,18.83,14.67,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000502,42.3555,-71.0565,141,0.45,6.21,28.86,15.57,15.63,4.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000503,42.3555,-71.0565,141,0.48,3.09,26.9,27.26,17.51,2.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000504,42.3555,-71.0565,141,0.54,7.47,29.07,24.25,18.54,4.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000505,42.3555,-71.0565,141,0.34,14.16,32.93,16.51,24.64,9.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000506,42.3555,-71.0565,141,0.3,11.22,31.95,16.18,21.05,11.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000507,42.3555,-71.0565,141,0.4,15.52,31.08,23.12,27.27,9.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000508,42.3555,-71.0565,141,0.32,16.11,32.74,18.63,26.28,14.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000509,42.3555,-71.0565,141,0.34,15.51,33.06,21.8,27.95,8.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000510,42.3555,-71.0565,141,0.7,6.85,29.46,3.7,9.07,7.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000511,42.3555,-71.0565,141,0.44,8.28,28.96,13.75,16.62,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000512,42.3555,-71.0565,141,0.31,9.67,30.08,19.71,20.11,6.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000513,42.3555,-71.0565,141,0.37,10.49,30.2,6.44,18.37,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000514,42.3555,-71.0565,141,0.3,9.36,26.43,27.19,20.6,8.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000515,42.3555,-71.0565,141,0.48,4.34,25.36,22.15,15.75,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000516,42.3555,-71.0565,141,0.42,3.92,24.42,26.56,17.66,3.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000517,42.3555,-71.0565,141,0.34,8.22,26.87,26,19.8,8.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000518,42.3555,-71.0565,141,0.64,13.5,31.57,10.4,20.46,9.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000519,42.3555,-71.0565,141,0.63,5.2,27.92,5.45,12.02,3.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000520,42.3555,-71.0565,141,0.36,5.34,27.63,14.68,14.56,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000521,42.3555,-71.0565,141,0.25,8.11,29.99,6.3,12.47,7.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000522,42.3555,-71.0565,141,0.29,8.76,29.21,7.03,14.25,7.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000523,42.3555,-71.0565,141,0.38,8.84,30.68,16.44,17.56,6.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000524,42.3555,-71.0565,141,0.41,11.67,30.13,10.07,19.52,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000525,42.3555,-71.0565,141,0.41,10.96,29.37,21.3,20.66,8.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000526,42.3555,-71.0565,141,0.43,9.27,26.13,26.6,19.92,9.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000527,42.3555,-71.0565,141,0.43,9.58,26.79,25.76,20.32,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000528,42.3555,-71.0565,141,0.32,8.29,29.95,13.99,17.14,7.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000529,42.3555,-71.0565,141,0.65,7.4,27.16,19.28,15.14,6.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000530,42.3555,-71.0565,141,0.5,7.9,24.65,26.49,17.56,5.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000531,42.3555,-71.0565,141,0.42,9.62,26.38,28.11,20.75,6.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000601,42.3555,-71.0565,141,0.34,15.37,30.82,26.7,27.16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000602,42.3555,-71.0565,141,0.32,16.86,32.96,20.26,26.94,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000603,42.3555,-71.0565,141,0.49,10.73,27.56,28.36,20.45,10.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000604,42.3555,-71.0565,141,0.31,9.9,29.63,18.88,21.89,9.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000605,42.3555,-71.0565,141,0.59,9.82,30.29,13.09,16.71,9.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000606,42.3555,-71.0565,141,1.09,9.2,28.68,3.92,14.11,7.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000607,42.3555,-71.0565,141,0.67,8.71,30.77,19.57,18.33,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000608,42.3555,-71.0565,141,0.37,11.42,31.16,19.82,22.46,7.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000609,42.3555,-71.0565,141,0.38,16.74,32.97,12.81,24.27,14.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000610,42.3555,-71.0565,141,0.25,17.74,29.09,28.82,28.59,15.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000611,42.3555,-71.0565,141,0.47,14.28,29.78,18.98,26.63,9.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000612,42.3555,-71.0565,141,0.53,8.99,30.84,4.57,12.88,8.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000613,42.3555,-71.0565,141,0.42,7.43,31.17,15.45,17.19,7.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000614,42.3555,-71.0565,141,0.41,9.65,32.33,11.58,16.9,9.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000615,42.3555,-71.0565,141,0.41,14.66,33.26,7.21,22.6,10.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000616,42.3555,-71.0565,141,0.38,18.9,33.8,24.85,28.14,15.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000617,42.3555,-71.0565,141,0.38,20.14,33.75,21.52,28.78,16.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000618,42.3555,-71.0565,141,0.3,14.71,31.43,10.16,23.08,13.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000619,42.3555,-71.0565,141,0.29,14.27,32.88,14.06,21.2,14.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000620,42.3555,-71.0565,141,0.44,13.5,28.29,30.26,24.69,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000621,42.3555,-71.0565,141,0.51,15.66,33.69,21.75,24.98,14.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000622,42.3555,-71.0565,141,0.41,18.71,34.2,16.58,26.03,18.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000623,42.3555,-71.0565,141,0.4,15.85,30.77,23,24.88,16.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000624,42.3555,-71.0565,141,0.25,14.87,29.08,22.99,25.32,13.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000625,42.3555,-71.0565,141,0.46,18.33,33.39,21.46,27.21,16.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000626,42.3555,-71.0565,141,0.22,20.68,34.79,13.76,26.46,18.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000627,42.3555,-71.0565,141,0.35,20.51,33.68,13.96,27.4,17.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000628,42.3555,-71.0565,141,0.26,15.27,31.7,26.9,25.54,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000629,42.3555,-71.0565,141,0.2,15.37,32.67,16.72,25.03,14.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000630,42.3555,-71.0565,141,0.3,15.06,31.28,22.45,23.26,15.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000701,42.3555,-71.0565,141,0.32,14.02,29.09,27.56,25.61,13.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000702,42.3555,-71.0565,141,0.25,15.99,28.96,28.24,27.42,14.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000703,42.3555,-71.0565,141,0.34,17.64,32.75,18.4,26.27,16.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000704,42.3555,-71.0565,141,0.26,19.21,34.61,17.52,27.01,17.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000705,42.3555,-71.0565,141,0.4,14.47,28.58,28.31,24.73,14.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
